ETH_Open,ETH_High,ETH_Low,ETH_Close,ETH_Volume,ETH_Dividends,ETH_Stock Splits,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,BTC_Dividends,BTC_Stock Splits,ETH_log_return_24h,ETH_direction,ETH_Open_extreme_event,ETH_High_extreme_event,ETH_Low_extreme_event,ETH_Close_extreme_event,BTC_Open_extreme_event,BTC_High_extreme_event,BTC_Low_extreme_event,BTC_Close_extreme_event
163.61196431433956,170.45982771672288,160.47095739886709,164.73216152660112,9261861590,0.0,0.0,8619.134512068773,8817.10932314803,8522.731061607481,8686.056543389486,22177678796,0.0,0.0,0.04125643199435768,1,0,0,0,0,0,0,0,0
166.42680300184787,173.60183408639315,163.34899161469323,167.50576567353443,11004476145,0.0,0.0,8666.143603800367,8865.008896951867,8573.518284544623,8730.232155462565,28647338393,0.0,0.0,0.01683652145773799,1,0,0,0,0,0,0,0,0
169.1586049433258,176.6574246558074,166.14572069558358,170.1964994523688,11772875064,0.0,0.0,8712.793955307578,8912.55975153677,8624.000012444374,8773.744576517482,34398744403,0.0,0.0,0.03132651023738705,1,0,0,0,0,0,0,0,0
171.97173381261047,179.80198263835112,169.0246429011877,172.96778486483208,10725267311,0.0,0.0,8760.721934761777,8961.456432717385,8675.925320140594,8818.277154571155,30682598115,0.0,0.0,-0.007512267694822812,0,0,0,0,0,0,0,0,0
174.7915707989219,182.95582659915735,171.91149260398507,175.74542640277252,12604789338,0.0,0.0,8809.203933170756,9010.953092581649,8728.527668025294,8863.061579624313,32378792851,0.0,0.0,0.05360773574101379,1,0,0,0,0,0,0,0,0
177.73424569211528,186.24328250164436,174.9220539248808,178.64489722450745,11728616394,0.0,0.0,8859.356624774222,9062.194201575601,8782.980156809437,8909.315888896064,29432489719,0.0,0.0,-0.024835021342031378,0,0,0,0,0,0,0,0,0
180.81350865916474,189.67903406368794,178.07001165328873,181.67986718829434,11569697182,0.0,0.0,8911.324035393915,9115.329635967139,8839.43854377313,8957.181779589024,25922656496,0.0,0.0,0.019315879003064848,1,0,0,0,0,0,0,0,0
183.905817010634,193.13101039052373,181.23231345861996,184.7274924275726,14054425389,0.0,0.0,8963.917456556706,9169.137828731853,8896.649616980265,9005.376942360455,30835736946,0.0,0.0,0.02655918279483658,1,0,0,0,0,0,0,0,0
187.0354657628161,196.6252291876634,184.43318674849294,187.81192921902053,12392875241,0.0,0.0,9017.376879360032,9223.86550587781,8954.86728502635,9054.156805672992,30934096509,0.0,0.0,0.006592284970026069,1,0,0,0,0,0,0,0,0
190.45524056869135,200.4313135779971,187.92401507720143,191.1845133994956,11714191695,0.0,0.0,9074.2100841311,9282.110276467156,9016.771618995084,9106.102572900736,29893183716,0.0,0.0,-0.0032416069069383033,0,0,0,0,0,0,0,0,0
194.17096697767434,204.55545349715186,191.71057576833547,194.85103464904665,14865434435,0.0,0.0,9134.48498786628,9343.944189404254,9082.438638874588,9161.27213882368,35222060874,0.0,0.0,0.07617594743625669,1,0,0,0,0,0,0,0,0
198.07741595959052,208.88549122427085,195.68827468251067,198.70686651119553,16425589683,0.0,0.0,9197.163088655474,9408.290915226089,9150.758317384425,9218.596707304907,37628823716,0.0,0.0,0.03893645049073715,1,0,0,0,0,0,0,0,0
202.23916210182986,213.4903021062024,199.9213275237923,202.81621174285146,16673443564,0.0,0.0,9262.89128968664,9475.82134795384,9222.423825231093,9278.735669873862,34522718159,0.0,0.0,0.047758146438774275,1,0,0,0,0,0,0,0,0
206.47821726081762,218.17997405579476,204.23268790831372,207.00209812230483,16741203125,0.0,0.0,9329.924415084348,9544.731591549526,9295.577531546962,9339.866900956778,35172043762,0.0,0.0,0.0018859920161188447,1,0,0,0,0,0,0,0,0
210.78381632672125,222.94303911169393,208.61165899792738,211.2538205566837,15031356241,0.0,0.0,9398.163361419789,9614.919751727475,9370.115438667348,9401.881533404965,35807884663,0.0,0.0,0.02405141834453742,1,0,0,0,0,0,0,0,0
215.29908931927588,227.9321993063867,213.20060158464028,215.71368818450097,16210008511,0.0,0.0,9469.028268241209,9687.856227800341,9447.554470925112,9466.243785454986,39386548075,0.0,0.0,-0.022366993908404537,0,0,0,0,0,0,0,0,0
219.98563198425882,233.1064851495392,217.9613190507292,220.34351458769626,16964695963,0.0,0.0,9542.148615559316,9763.158700123291,9527.501837397062,9532.561077588438,37648059389,0.0,0.0,0.053688084352460655,1,0,0,0,0,0,0,0,0
223.72331094844824,237.21931851994498,221.73712133715765,224.0314499997308,24545049386,0.0,0.0,9594.43694809464,9816.785311735755,9583.744318127629,9579.978002376278,43444303830,0.0,0.0,0.11806012907983844,1,0,0,0,0,0,0,0,0
226.41461247992405,240.1613623731364,224.42663749097895,226.68072988210943,25801317504,0.0,0.0,9623.699644738108,9846.451455130305,9613.780796341121,9606.53003075217,49356071373,0.0,0.0,0.010096011233999452,1,0,0,0,0,0,0,0,0
228.55738664937005,242.48785511784806,226.54494572250246,228.7854768598681,23558253463,0.0,0.0,9638.133023126607,9859.929576679402,9623.6606064047,9619.478878515552,43338264162,0.0,0.0,0.05838256355039239,1,0,0,0,0,0,0,0,0
229.83103487138857,243.8417464873542,227.76076765797745,230.0274714882661,23682452994,0.0,0.0,9638.133023126607,9859.929576679402,9623.6606064047,9619.478878515552,43865054831,0.0,0.0,-0.0710347237502524,0,0,0,0,0,0,0,0,0
230.913350876457,244.97565423365393,228.77262004838747,231.07955413335293,25152366643,0.0,0.0,9630.225288582804,9850.948433860636,9611.337292455391,9612.169261559015,43374780305,0.0,0.0,-0.01842845786013275,0,0,0,0,0,0,0,0,0
231.8265315530397,245.91425446389675,229.60229535937194,231.96375676567635,26024080089,0.0,0.0,9617.221577766742,9836.68080698896,9593.161037641621,9600.181802376499,45998298413,0.0,0.0,0.02458506466030134,1,0,0,0,0,0,0,0,0
231.8265315530397,245.91425446389675,229.60229535937194,231.96375676567635,26511477187,0.0,0.0,9586.245808373244,9803.719586136553,9554.520912606165,9571.867021230024,47271023953,0.0,0.0,0.056848858202089333,1,0,0,0,0,0,0,0,0
231.3768140834572,245.23827282764822,228.89623310482506,231.4728852425666,22679414413,0.0,0.0,9539.741490352093,9754.609631320536,9498.18635860349,9529.437742591374,46992019710,0.0,0.0,-0.08193708891968116,0,0,0,0,0,0,0,0,0
230.89118643048423,244.60182660673144,228.26569277260865,230.9685241564905,23229828870,0.0,0.0,9493.786355088074,9706.09738687165,9442.446886135025,9487.344942130749,44925260237,0.0,0.0,-0.007009752693620848,0,0,0,0,0,0,0,0,0
230.4549379534212,244.01571504343184,227.68174889725242,230.5130865213289,20867593292,0.0,0.0,9447.835241739886,9657.616162075414,9386.686767053767,9445.086473228092,40930547513,0.0,0.0,0.029230053124413628,1,0,0,0,0,0,0,0,0
229.77180983313966,243.148722951521,226.83722481286136,229.81255753921153,16906032862,0.0,0.0,9395.437183599184,9602.447139132502,9323.561115772318,9396.871478563324,35838025154,0.0,0.0,-0.012383905641450916,0,0,0,0,0,0,0,0,0
229.01262126794657,242.19148547154492,225.90895201156735,229.0364722707018,19585998814,0.0,0.0,9340.24324057862,9544.393921984882,9257.224650600861,9345.97619698068,41185185761,0.0,0.0,0.04262060931143293,1,0,0,0,0,0,0,0,0
227.5444071856447,240.43826356927443,224.24221791004382,227.5565929445375,22400845640,0.0,0.0,9268.906533242358,9469.556850613275,9172.50555194182,9280.376249905185,45080496648,0.0,0.0,-0.031684230120700874,0,0,0,0,0,0,0,0,0
225.3149761718545,237.83072286242543,221.78291884946637,225.32112161536617,21878882134,0.0,0.0,9180.299474888952,9376.76225500925,9068.121441470455,9199.053699557177,42515259129,0.0,0.0,-0.06785323482968278,0,0,0,0,0,0,0,0,0
222.76808722638435,234.86375150388238,218.99014735987834,222.77049644807477,26235617201,0.0,0.0,9083.815527939536,9275.79425925442,8954.754306729297,9110.457240416106,50420050762,0.0,0.0,-0.09357372604564436,0,0,0,0,0,0,0,0,0
219.74981260876194,231.36566232064268,215.70463465676423,219.7519403425315,25645522790,0.0,0.0,8976.199482584841,9163.263414034347,8828.70412790122,9011.650983757465,45470195695,0.0,0.0,0.004743776764804114,1,0,0,0,0,0,0,0,0
217.07740488633854,228.24374194531495,212.76845115890288,217.07674581805466,22563530559,0.0,0.0,8880.788307842819,9064.337021109648,8718.125472831967,8917.434475471682,44605450443,0.0,0.0,3.135778608374022e-05,1,0,0,0,0,0,0,0,0
214.86937308224412,225.62970913935186,210.30383095614528,214.86255049286152,18181296376,0.0,0.0,8800.712767828945,8982.36523498503,8626.745912665461,8829.981643387413,35792392544,0.0,0.0,-0.030955664183366927,0,0,0,0,0,0,0,0,0
212.62078553101517,222.96233274944103,207.78994849481504,212.60812759657244,18179807469,0.0,0.0,8722.461902298997,8902.874782247649,8538.447576935112,8740.023843120629,35349164300,0.0,0.0,-0.004001264237985343,0,0,0,0,0,0,0,0,0
210.56960953884632,220.5057778586078,205.47198118988746,210.54970852763512,20305587789,0.0,0.0,8652.832360377402,8833.196049510707,8461.431169779433,8651.86660793754,42857674409,0.0,0.0,0.05161608566188488,1,0,0,0,0,0,0,0,0
208.3336746390603,217.8361075838127,202.95642949737265,208.30789487593694,19853178572,0.0,0.0,8580.26718046568,8760.800632361555,8381.630438892418,8558.650450362613,42386715821,0.0,0.0,-0.026768577109831763,0,0,0,0,0,0,0,0,0
205.87306327240145,214.9088491302263,200.20203127776662,205.84306437933662,16567075208,0.0,0.0,8503.804150527467,8684.670671369382,8297.921267181766,8459.622864681425,34746706368,0.0,0.0,0.00017080419420500078,1,0,0,0,0,0,0,0,0
203.5889691820228,212.16915081248078,197.62196055155994,203.55349328756083,18201291785,0.0,0.0,8435.282176786912,8617.613545439372,8224.661727188613,8362.003770663321,39698054597,0.0,0.0,0.020936676896725202,1,0,0,0,0,0,0,0,0
201.40357926033167,209.53060561823418,195.1360216926405,201.36193497136284,19374772256,0.0,0.0,8372.43927200649,8557.18704967142,8159.116933248676,8264.37950026086,40826885651,0.0,0.0,0.06032838771647079,1,0,0,0,0,0,0,0,0
198.54591085487138,206.13608677610216,191.94881594066004,198.50307111423044,19431652027,0.0,0.0,8280.039697734837,8464.279625534034,8056.582221791427,8152.565368418966,36216930370,0.0,0.0,-0.023567627393533477,0,0,0,0,0,0,0,0,0
195.00301928526687,201.97101134101192,188.04682803772224,194.96405769547655,21381823651,0.0,0.0,8156.445839858907,8337.021255738364,7914.875390223716,8026.287334948955,39973102121,0.0,0.0,-0.16989648021634268,0,0,0,0,0,0,0,0,0
191.09541481118885,197.39167535298307,183.76069477796457,191.06304887585057,23645428606,0.0,0.0,8017.030367585764,8192.516278071542,7753.5791711002375,7891.436645674893,46936995808,0.0,0.0,0.006443285417974929,1,0,0,0,0,0,0,0,0
186.6286836863396,192.18183516520807,178.889755272252,186.60706203973982,18344930072,0.0,0.0,7852.445655060738,8020.366392614408,7560.788673630629,7744.41622844424,42213940994,0.0,0.0,-0.006053773352163387,0,0,0,0,0,0,0,0,0
182.15584870630389,186.95591030467563,174.00421647946,182.14506889122654,16984790291,0.0,0.0,7686.309201532568,7846.706650089699,7366.306356714288,7595.327168240074,38682762605,0.0,0.0,-0.029821111748720985,0,0,0,0,0,0,0,0,0
177.7123358911703,181.75316711263235,169.14052689006965,177.71223787643999,22134741655,0.0,0.0,7519.961054679397,7673.012449597275,7171.807265462407,7444.798931501775,53980357243,0.0,0.0,-0.550731743822011,0,0,0,0,0,0,0,0,0
172.86058463063776,176.08717723916487,163.8472865567869,172.87422156508288,27864623061,0.0,0.0,7333.557130449274,7477.264789696715,6952.130162228982,7284.785035293833,74156772075,0.0,0.0,0.17027198356569215,1,0,0,0,0,0,0,0,0
167.72207083561966,170.09280888885897,158.24966687007037,167.75160824972872,12740784545,0.0,0.0,7132.019398536531,7264.897402797518,6713.459477211356,7117.486515518907,36154506008,0.0,0.0,-0.07719611277606106,0,0,0,0,0,0,0,0,0
163.63841281505043,165.3162507367646,153.78888858095857,163.68031309271217,12719251813,0.0,0.0,6975.527940557561,7101.431826709178,6532.873819041871,6982.04356502855,33997889639,0.0,0.0,0.015357431443892263,1,0,0,0,0,0,0,0,0
160.69577788212845,161.85882264324158,150.55964072521792,160.74630034094722,15984904590,0.0,0.0,6867.575047989452,6990.597681869893,6414.847589002733,6881.510287967091,45368026430,0.0,0.0,-0.12405349595189821,0,0,0,0,0,0,0,0,0
158.3507761442754,159.09064374526946,147.9744404214148,158.40823676118268,12087490572,0.0,0.0,6783.108432267772,6905.149483636891,6327.185538102591,6799.0898621288925,38622642935,0.0,0.0,0.029722930780405797,1,0,0,0,0,0,0,0,0
156.97884744398345,157.44493943732076,146.43718110250637,157.04001616960684,11617854009,0.0,0.0,6738.662285935967,6863.054109349934,6291.048841703127,6745.884509120172,37878801016,0.0,0.0,0.00786350009620446,1,0,0,0,0,0,0,0,0
155.70307479712204,155.91538192433583,145.0103684674676,155.76879135001445,16396753275,0.0,0.0,6694.38776808124,6820.791881743091,6255.425669420557,6697.460389314499,51000731797,0.0,0.0,0.17345235323174882,1,0,0,0,0,0,0,0,0
154.49873646188576,154.47330196119935,143.6672870175793,154.56994575417127,18960388062,0.0,0.0,6648.740754007588,6776.653148150827,6223.962367476877,6653.059480181276,54442976103,0.0,0.0,-0.028640986312144977,0,0,0,0,0,0,0,0,0
154.4746057446225,154.3491177927469,143.55997622608723,154.55017298917565,13684083308,0.0,0.0,6648.740754007588,6776.653148150827,6223.962367476877,6638.713227910801,42494390880,0.0,0.0,0.0006141304197336162,1,0,0,0,0,0,0,0,0
154.4746057446225,154.3491177927469,143.55997622608723,154.55017298917565,12497707224,0.0,0.0,6649.42033269828,6787.352721416938,6262.469820133054,6638.713227910801,40099664740,0.0,0.0,-0.07419317577290253,0,0,0,0,0,0,0,0,0
154.6842685837688,154.54295356945957,143.74744672804175,154.76244236652454,14149877968,0.0,0.0,6649.42033269828,6789.741925784171,6286.810707655031,6638.713227910801,46491916000,0.0,0.0,0.08982785002610194,1,0,0,0,0,0,0,0,0
154.81368841322808,154.6418528034856,143.84787549868835,154.8955369404322,14609068673,0.0,0.0,6643.713684963771,6789.741925784171,6298.817814728991,6639.018815142002,48221910672,0.0,0.0,0.028136436777129438,1,0,0,0,0,0,0,0,0
155.15911437873712,154.991136336909,144.18359662506722,155.24475133038902,13433092920,0.0,0.0,6639.2327887636,6788.561318362861,6314.976071202363,6642.196706217413,44590107888,0.0,0.0,-0.018661994980525575,0,0,0,0,0,0,0,0,0
155.54028547373616,155.38136366474922,144.5592278417064,155.63047719280678,11367261176,0.0,0.0,6639.2327887636,6788.561318362861,6324.372138684533,6649.054050355087,35319797642,0.0,0.0,0.015776003121828634,1,0,0,0,0,0,0,0,0
156.66420059146574,156.6307472687611,145.73783125814634,156.75697337317067,11396286629,0.0,0.0,6645.754403495814,6801.652195219397,6367.138367673019,6679.0575572102325,34585598367,0.0,0.0,-0.03249366026289993,0,0,0,0,0,0,0,0,0
158.58588317854824,158.80315524299104,147.77901495434443,158.6790761651969,12162403960,0.0,0.0,6690.14008783717,6852.124037108052,6445.89361619624,6733.941908256874,34885225901,0.0,0.0,-0.02228234334258165,0,0,0,0,0,0,0,0,0
160.81863891638156,161.33460190296083,150.1567704036118,160.9119439508452,9938133669,0.0,0.0,6740.403389898818,6908.455357337932,6532.094253674868,6798.707334864813,28373690931,0.0,0.0,-0.04212150553224487,0,0,0,0,0,0,0,0,0
163.53394094396222,164.42352840268137,153.05618219504106,163.6263946249048,11841123306,0.0,0.0,6803.8360338334205,6978.536925708102,6635.060421386085,6878.582139406616,37101651525,0.0,0.0,0.05665840563109834,1,0,0,0,0,0,0,0,0
165.65661678824895,166.83726065006664,155.32897290448173,165.75230764144362,11065246317,0.0,0.0,6853.182224516901,7031.604928457257,6712.426648028324,6938.376543212558,32786468812,0.0,0.0,0.005170974155345734,1,0,0,0,0,0,0,0,0
167.03969287445062,168.4067023718712,156.8175812167777,167.143367230313,12456564435,0.0,0.0,6883.650243033839,7062.311998438265,6757.255035608678,6973.319112184419,40346426266,0.0,0.0,0.01516204336601156,1,0,0,0,0,0,0,0,0
168.32315816690888,169.86700711235977,158.20702127262615,168.43667916073238,15322861686,0.0,0.0,6913.558014087847,7091.0539535480775,6796.455285109749,7004.036728986258,47660646124,0.0,0.0,0.046068126678459616,1,0,0,0,0,0,0,0,0
169.1951125669771,170.8604771448732,159.16409192154615,169.32180984386454,13184603402,0.0,0.0,6934.741905931124,7108.60686916172,6817.375578160956,7020.292727471962,38976504903,0.0,0.0,0.00043759121881078804,1,0,0,0,0,0,0,0,0
170.17689456913104,171.9836058613552,160.24435314350617,170.3175776455766,11946658257,0.0,0.0,6957.959137006882,7127.273411810595,6838.001293278024,7039.3266767356035,33185988584,0.0,0.0,0.021775770185510933,1,0,0,0,0,0,0,0,0
171.31718619318616,173.292389613443,161.500013860042,171.47246242802893,11280993591,0.0,0.0,6984.583046537874,7148.539054382763,6860.20330576314,7062.645973541193,29510409856,0.0,0.0,-0.011585596968958068,0,0,0,0,0,0,0,0,0
172.07909621569425,174.1718215107304,162.35824473997292,172.25214101387073,21636382525,0.0,0.0,7001.95452155412,7158.001371035073,6860.20330576314,7072.3711506500695,46896904615,0.0,0.0,0.164042370243791,1,0,0,0,0,0,0,0,0
172.5671373438804,174.74153725136136,162.93049816942093,172.7606351161277,21659346091,0.0,0.0,7012.198206005018,7158.054605934966,6863.632166082596,7072.526073258058,44243482668,0.0,0.0,-0.024139287324375123,0,0,0,0,0,0,0,0,0
173.74985674041176,176.11468002259636,164.25404946650255,173.96216554459568,17063110836,0.0,0.0,7043.03057805396,7179.5697210080025,6865.301155751243,7093.596641132294,37563249549,0.0,0.0,0.04465544846004603,1,0,0,0,0,0,0,0,0
175.6380704304239,178.30398109740432,166.34082001252767,175.8675346185801,14901696210,0.0,0.0,7095.025602561933,7223.114887161726,6904.889087967359,7136.471127817654,34815139178,0.0,0.0,-0.010683465671575998,0,0,0,0,0,0,0,0,0
177.83195292784262,180.84967203076738,168.76238611720044,178.07870197892612,17980944616,0.0,0.0,7156.130198386032,7275.246182512403,6952.829715990259,7187.985324655275,43622840992,0.0,0.0,-0.07533306449905379,0,0,0,0,0,0,0,0,0
180.5732314466665,184.02969123563753,171.7777754148776,180.83633362214957,13555089447,0.0,0.0,7233.3098066116045,7343.6805593850595,7019.226290632715,7255.929366794485,31222085946,0.0,0.0,-0.001240737579160973,0,0,0,0,0,0,0,0,0
183.15512985516355,187.03243436539853,174.6308182515107,183.4368829029946,15123721386,0.0,0.0,7307.086836743288,7406.576252926253,7074.704570811491,7317.203493704395,35759567632,0.0,0.0,0.01832729852897526,1,0,0,0,0,0,0,0,0
185.53101599133188,189.80439156356903,177.27168763370173,185.83394534589928,16465282133,0.0,0.0,7376.071727583527,7462.338240789626,7117.069669482797,7370.233170866971,38619308647,0.0,0.0,-0.030642173710406548,0,0,0,0,0,0,0,0,0
188.25272507000085,192.9796224197137,180.29122153902435,188.57688483964085,14723156630,0.0,0.0,7455.7248677179,7528.192396591882,7169.190647880857,7432.920741940401,34110434052,0.0,0.0,0.008390838729623255,1,0,0,0,0,0,0,0,0
191.163164816303,196.37781228359842,183.52144949597897,191.50934240437724,14171753737,0.0,0.0,7541.697466350367,7599.225334324923,7224.387995991543,7500.084338312877,32288311031,0.0,0.0,-0.027725968459907567,0,0,0,0,0,0,0,0,0
193.49764263174927,199.10816124224772,186.13109475497873,193.86909482071712,22910469236,0.0,0.0,7618.862360352625,7668.03594933342,7280.779341376979,7564.2192824248705,46783242377,0.0,0.0,0.11609775236710776,1,0,0,0,0,0,0,0,0
195.24062728476605,201.151680085871,188.1023707798314,195.64059994106978,16714684266,0.0,0.0,7687.4585886086315,7735.822710898061,7340.680574794768,7626.5511097192975,32513423567,0.0,0.0,-0.003018064684180225,0,0,0,0,0,0,0,0,0
196.63919559379232,202.7981709898567,189.70595236534962,197.07031201565025,20160323443,0.0,0.0,7751.509408168509,7802.563473938873,7400.156687903346,7686.898784437667,32447188386,0.0,0.0,0.08525763702333179,1,0,0,0,0,0,0,0,0
197.48801899555292,203.80825995232448,190.71846071930858,197.95355914741899,19146038381,0.0,0.0,7807.118495005125,7866.635716968378,7459.287766549457,7743.597440152948,31311210215,0.0,0.0,-0.02875978579070257,0,0,0,0,0,0,0,0,0
198.35934894455622,204.84656150903837,191.75994078040395,198.86060324098267,21266681335,0.0,0.0,7866.687981315713,7936.385974259464,7524.483741340172,7805.230875033595,37747113936,0.0,0.0,-0.05266815101230765,0,0,0,0,0,0,0,0,0
199.26363126415822,205.9254467708164,192.8419842296103,199.8018845716754,16458767984,0.0,0.0,7930.412701571036,8011.796902272252,7595.451906453804,7871.738655551022,32589741511,0.0,0.0,0.0025535780954052834,1,0,0,0,0,0,0,0,0
199.73107989295033,206.49849512067078,193.45477829331253,200.3092062368482,17994666395,0.0,0.0,7988.663076287627,8087.338258848011,7669.167825954372,7937.414111984087,33249153866,0.0,0.0,0.0555213946388015,1,0,0,0,0,0,0,0,0
199.87050278173987,206.69208795253385,193.71625144632037,200.4910082671024,21275740032,0.0,0.0,8043.861525833304,8164.699448185785,7746.956429027456,8003.968573452223,43500782316,0.0,0.0,0.013215131087699328,1,0,0,0,0,0,0,0,0
200.0322942177172,206.91766591218817,194.01072313026896,200.69683509031245,16788555028,0.0,0.0,8101.124611648414,8242.718235408973,7821.445319795533,8070.251386886535,34636526286,0.0,0.0,0.022489079759753852,1,0,0,0,0,0,0,0,0
200.1831724796399,207.13682811255404,194.30242111892477,200.8935535489033,18260969748,0.0,0.0,8159.666173383309,8320.685180103463,7891.768766549668,8135.515296897478,32941541447,0.0,0.0,0.03263878794465803,1,0,0,0,0,0,0,0,0
200.2147267588305,207.22695174315314,194.4767557815353,200.97763758338843,18335367012,0.0,0.0,8218.541007277583,8400.289966441424,7962.403906668822,8201.43674903791,33070154491,0.0,0.0,0.009175625335023639,1,0,0,0,0,0,0,0,0
200.2147267588305,207.22695174315314,194.4767557815353,200.97763758338843,18670194595,0.0,0.0,8278.751280636583,8481.053331099143,8031.309077276782,8267.517810158253,36162144725,0.0,0.0,-0.0004705159724023568,0,0,0,0,0,0,0,0,0
199.82287421314308,206.87557978828596,194.3387127433257,200.68335168212175,18217507467,0.0,0.0,8334.463309952629,8562.033933583114,8101.837752586411,8332.716211972802,33187959921,0.0,0.0,0.006018992534536476,1,0,0,0,0,0,0,0,0
